Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,AR,Arkansas,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,008",75.3,73.3,77.3,"2,701",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,05,BO1,CAT1,_RFSMOK3,RESP054,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,917,24.7,22.7,26.7,"2,700",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,05,BO1,CAT1,_RFSMOK3,RESP046,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,110,4.4,3.4,5.5,"2,838",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,05,BO1,CAT1,USENOW3,RESP079,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,76,2,1.4,2.7,"2,839",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,05,BO1,CAT1,USENOW3,RESP080,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"4,766",93.5,92.3,94.8,"2,840",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,05,BO1,CAT1,USENOW3,RESP081,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,643,17.7,15.9,19.5,"2,746",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,05,BO1,CAT1,_SMOKER3,RESP068,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,274,7.1,5.9,8.3,"2,747",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,05,BO1,CAT1,_SMOKER3,RESP069,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,489",25.2,23.5,27,"2,748",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,05,BO1,CAT1,_SMOKER3,RESP070,"(34.74865012400045, -92.27449074299966)"
2014,AR,Arkansas,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"2,519",50,47.8,52.2,"2,749",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,05,BO1,CAT1,_SMOKER3,RESP071,"(34.74865012400045, -92.27449074299966)"
2014,CA,California,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,962,12.9,11.9,13.8,"2,708",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,06,BO1,CAT1,_RFSMOK3,RESP046,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"7,233",87.2,86.2,88.1,"2,709",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,06,BO1,CAT1,_RFSMOK3,RESP054,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,62,0.8,0.6,1.1,"2,846",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,06,BO1,CAT1,USENOW3,RESP079,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,61,0.8,0.5,1,"2,847",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,06,BO1,CAT1,USENOW3,RESP080,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"8,008",98.4,98,98.7,"2,848",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,06,BO1,CAT1,USENOW3,RESP081,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,610,7.7,7,8.4,"2,754",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,06,BO1,CAT1,_SMOKER3,RESP068,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,352,5.2,4.5,5.8,"2,755",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,06,BO1,CAT1,_SMOKER3,RESP069,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"2,175",22.8,21.7,23.9,"2,756",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,06,BO1,CAT1,_SMOKER3,RESP070,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"5,058",64.3,63,65.7,"2,757",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,06,BO1,CAT1,_SMOKER3,RESP071,"(37.63864012300047, -120.99999953799971)"
2014,CO,Colorado,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"10,667",84.3,83.4,85.2,"2,706",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,08,BO1,CAT1,_RFSMOK3,RESP054,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,586",15.7,14.8,16.6,"2,705",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,08,BO1,CAT1,_RFSMOK3,RESP046,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,200,1.7,1.5,2,"2,843",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,08,BO1,CAT1,USENOW3,RESP079,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,168,2.3,1.8,2.7,"2,844",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,08,BO1,CAT1,USENOW3,RESP080,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"11,950",96,95.5,96.5,"2,845",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,08,BO1,CAT1,USENOW3,RESP081,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,"1,094",10.7,10,11.4,"2,751",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP068,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,492,5,4.4,5.6,"2,752",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP069,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"3,712",26.5,25.5,27.5,"2,753",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP070,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"6,955",57.8,56.6,58.9,"2,754",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP071,"(38.843840757000464, -106.13361092099967)"
2014,CT,Connecticut,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,897,15.4,14.2,16.7,"2,694",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,09,BO1,CAT1,_RFSMOK3,RESP046,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"6,550",84.6,83.4,85.8,"2,695",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,09,BO1,CAT1,_RFSMOK3,RESP054,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,36,0.6,0.3,0.8,"2,832",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,09,BO1,CAT1,USENOW3,RESP079,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,62,1.2,0.8,1.6,"2,833",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,09,BO1,CAT1,USENOW3,RESP080,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"7,368",98.2,97.8,98.7,"2,834",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,09,BO1,CAT1,USENOW3,RESP081,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,592,10.2,9.1,11.3,"2,740",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP068,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,305,5.2,4.5,6,"2,741",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP069,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"2,502",27.7,26.3,29,"2,742",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP070,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"4,048",56.9,55.3,58.5,"2,743",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP071,"(41.56266102000046, -72.64984095199964)"
2014,DE,Delaware,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,655,19.9,17.9,21.8,"2,696",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,10,BO1,CAT1,_RFSMOK3,RESP046,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,493",80.1,78.2,82.1,"2,697",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,10,BO1,CAT1,_RFSMOK3,RESP054,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,31,0.8,0.4,1.2,"2,834",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,10,BO1,CAT1,USENOW3,RESP079,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,31,0.7,0.4,1.1,"2,835",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,10,BO1,CAT1,USENOW3,RESP080,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"4,114",98.4,97.9,98.9,"2,836",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,10,BO1,CAT1,USENOW3,RESP081,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,483,14.7,13,16.4,"2,742",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP068,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,172,5.2,4.1,6.2,"2,743",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP069,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,277",24.6,22.9,26.3,"2,744",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP070,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"2,216",55.5,53.3,57.7,"2,745",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP071,"(39.008830667000495, -75.57774116799965)"
2014,DC,District of Columbia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,484,16.4,14.2,18.6,"2,686",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,11,BO1,CAT1,_RFSMOK3,RESP046,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,348",83.6,81.4,85.8,"2,687",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,11,BO1,CAT1,_RFSMOK3,RESP054,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,15,,,,"2,824",%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS17,Topic54,11,BO1,CAT1,USENOW3,RESP079,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,27,0.9,0.5,1.4,"2,825",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,11,BO1,CAT1,USENOW3,RESP080,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"3,816",98.2,97.3,99.1,"2,826",%,Crude Prevalence,,,BRFSS,CLASS17,Topic54,11,BO1,CAT1,USENOW3,RESP081,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,291,10,8.3,11.8,"2,732",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP068,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,193,6.3,4.9,7.8,"2,733",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP069,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,093",19.1,17.2,20.9,"2,734",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP070,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"2,255",64.6,62,67.1,"2,735",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP071,"(38.89037138500049, -77.03196112699965)"
2014,FL,Florida,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,271",17.7,16.5,18.8,"2,707",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,12,BO1,CAT1,_RFSMOK3,RESP046,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"7,936",82.4,81.2,83.5,"2,708",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,12,BO1,CAT1,_RFSMOK3,RESP054,"(28.932040377000476, -81.92896053899966)"
